
  Status      Error       Time    Gflop/s   House.mode       m       n    nb    ib  padA
      --         --     0.4552   366.2273            f    5000    5000   200    50     0
      --         --     0.4533   367.8180            f    5000    5000   200    50     0
      --         --     0.4520   368.8784            f    5000    5000   200    50     0

      --         --     0.4356   382.6880            f    5000    5000   208    52     0
      --         --     0.4376   380.9620            f    5000    5000   208    52     0
      --         --     0.4346   383.6053            f    5000    5000   208    52     0

      --         --     0.4519   368.9059            f    5000    5000   216    54     0
      --         --     0.4511   369.5982            f    5000    5000   216    54     0
      --         --     0.4531   367.9694            f    5000    5000   216    54     0

      --         --     0.4275   389.9925            f    5000    5000   224    56     0
      --         --     0.4287   388.8993            f    5000    5000   224    56     0
      --         --     0.4260   391.3733            f    5000    5000   224    56     0

      --         --     0.4381   380.5837            f    5000    5000   232    58     0
      --         --     0.4396   379.2678            f    5000    5000   232    58     0
      --         --     0.4391   379.6641            f    5000    5000   232    58     0

      --         --     0.4146   402.1292            f    5000    5000   240    60     0
      --         --     0.4170   399.8220            f    5000    5000   240    60     0
      --         --     0.4149   401.7883            f    5000    5000   240    60     0

      --         --     0.4360   382.3801            f    5000    5000   248    62     0
      --         --     0.4328   385.1903            f    5000    5000   248    62     0
      --         --     0.4339   384.2199            f    5000    5000   248    62     0

      --         --     0.4579   364.0784            f    5000    5000   256    64     0
      --         --     0.4561   365.5435            f    5000    5000   256    64     0
      --         --     0.4421   377.1245            f    5000    5000   256    64     0

      --         --     0.4328   385.2197            f    5000    5000   264    66     0
      --         --     0.4327   385.2656            f    5000    5000   264    66     0
      --         --     0.4324   385.5275            f    5000    5000   264    66     0

      --         --     0.4222   394.8426            f    5000    5000   272    68     0
      --         --     0.4260   391.3558            f    5000    5000   272    68     0
      --         --     0.4240   393.1707            f    5000    5000   272    68     0

      --         --     0.4362   382.2059            f    5000    5000   280    70     0
      --         --     0.4342   383.9699            f    5000    5000   280    70     0
      --         --     0.4346   383.5884            f    5000    5000   280    70     0

      --         --     0.4218   395.2594            f    5000    5000   288    72     0
      --         --     0.4216   395.4086            f    5000    5000   288    72     0
      --         --     0.4215   395.5282            f    5000    5000   288    72     0

      --         --     0.4476   372.4272            f    5000    5000   296    74     0
      --         --     0.4453   374.3876            f    5000    5000   296    74     0
      --         --     0.4312   386.5993            f    5000    5000   296    74     0

      --         --     0.4342   383.9761            f    5000    5000   304    76     0
      --         --     0.4510   369.6583            f    5000    5000   304    76     0
      --         --     0.4334   384.6320            f    5000    5000   304    76     0

      --         --     0.4504   370.1502            f    5000    5000   312    78     0
      --         --     0.4512   369.5196            f    5000    5000   312    78     0
      --         --     0.4512   369.4597            f    5000    5000   312    78     0

      --         --     0.4430   376.3136            f    5000    5000   320    80     0
      --         --     0.4421   377.0846            f    5000    5000   320    80     0
      --         --     0.4417   377.4720            f    5000    5000   320    80     0

      --         --     0.4564   365.2719            f    5000    5000   328    82     0
      --         --     0.4580   363.9811            f    5000    5000   328    82     0
      --         --     0.4578   364.1404            f    5000    5000   328    82     0

      --         --     0.4473   372.7258            f    5000    5000   336    84     0
      --         --     0.4452   374.4342            f    5000    5000   336    84     0
      --         --     0.4443   375.1971            f    5000    5000   336    84     0

      --         --     0.4682   356.0625            f    5000    5000   344    86     0
      --         --     0.4697   354.9786            f    5000    5000   344    86     0
      --         --     0.4639   359.3562            f    5000    5000   344    86     0

      --         --     0.4621   360.7748            f    5000    5000   352    88     0
      --         --     0.4624   360.5770            f    5000    5000   352    88     0
      --         --     0.4695   355.0748            f    5000    5000   352    88     0

      --         --     0.4759   350.3545            f    5000    5000   360    90     0
      --         --     0.4806   346.8833            f    5000    5000   360    90     0
      --         --     0.4752   350.8033            f    5000    5000   360    90     0

      --         --     0.4770   349.5093            f    5000    5000   368    92     0
      --         --     0.4803   347.0768            f    5000    5000   368    92     0
      --         --     0.4760   350.2418            f    5000    5000   368    92     0

      --         --     0.4941   337.4303            f    5000    5000   376    94     0
      --         --     0.4956   336.3938            f    5000    5000   376    94     0
      --         --     0.4963   335.9408            f    5000    5000   376    94     0

      --         --     0.9063   317.8659            f    6000    6000    96    24     0
      --         --     0.8993   320.3397            f    6000    6000    96    24     0
      --         --     0.8999   320.0999            f    6000    6000    96    24     0

      --         --     0.9347   308.1999            f    6000    6000   104    26     0
      --         --     0.9358   307.8345            f    6000    6000   104    26     0
      --         --     0.9346   308.2293            f    6000    6000   104    26     0

      --         --     0.8696   331.2851            f    6000    6000   112    28     0
      --         --     0.8822   326.5351            f    6000    6000   112    28     0
      --         --     0.8775   328.2772            f    6000    6000   112    28     0

      --         --     0.8810   326.9847            f    6000    6000   120    30     0
      --         --     0.8824   326.4572            f    6000    6000   120    30     0
      --         --     0.8808   327.0391            f    6000    6000   120    30     0

      --         --     0.8115   355.0038            f    6000    6000   128    32     0
      --         --     0.8117   354.9031            f    6000    6000   128    32     0
      --         --     0.8118   354.8709            f    6000    6000   128    32     0

      --         --     0.8369   344.2047            f    6000    6000   136    34     0
      --         --     0.8373   344.0652            f    6000    6000   136    34     0
      --         --     0.8373   344.0359            f    6000    6000   136    34     0

      --         --     0.7580   380.0667            f    6000    6000   144    36     0
      --         --     0.7583   379.9085            f    6000    6000   144    36     0
      --         --     0.7589   379.6084            f    6000    6000   144    36     0

      --         --     0.7872   365.9459            f    6000    6000   152    38     0
      --         --     0.7885   365.3344            f    6000    6000   152    38     0
      --         --     0.8052   357.7829            f    6000    6000   152    38     0

      --         --     0.7545   381.8209            f    6000    6000   160    40     0
      --         --     0.7501   384.0680            f    6000    6000   160    40     0
      --         --     0.7507   383.7480            f    6000    6000   160    40     0

      --         --     0.7699   374.1622            f    6000    6000   168    42     0
      --         --     0.7818   368.4613            f    6000    6000   168    42     0
      --         --     0.7708   373.7105            f    6000    6000   168    42     0

      --         --     0.7669   375.6216            f    6000    6000   176    44     0
      --         --     0.7437   387.3533            f    6000    6000   176    44     0
      --         --     0.7372   390.7763            f    6000    6000   176    44     0

      --         --     0.7494   384.4199            f    6000    6000   184    46     0
      --         --     0.7608   378.6512            f    6000    6000   184    46     0
      --         --     0.7604   378.8494            f    6000    6000   184    46     0

      --         --     0.7210   399.5555            f    6000    6000   192    48     0
      --         --     0.7212   399.4532            f    6000    6000   192    48     0
      --         --     0.7217   399.1477            f    6000    6000   192    48     0

      --         --     0.7355   391.6514            f    6000    6000   200    50     0
      --         --     0.7353   391.7728            f    6000    6000   200    50     0
      --         --     0.7361   391.3747            f    6000    6000   200    50     0

      --         --     0.7293   394.9942            f    6000    6000   208    52     0
      --         --     0.7252   397.2563            f    6000    6000   208    52     0
      --         --     0.7232   398.3234            f    6000    6000   208    52     0

      --         --     0.7462   386.0501            f    6000    6000   216    54     0
      --         --     0.7497   384.2624            f    6000    6000   216    54     0
      --         --     0.7538   382.1527            f    6000    6000   216    54     0

      --         --     0.6972   413.1941            f    6000    6000   224    56     0
      --         --     0.7195   400.3958            f    6000    6000   224    56     0
      --         --     0.7388   389.9173            f    6000    6000   224    56     0

      --         --     0.7323   393.3614            f    6000    6000   232    58     0
      --         --     0.7238   397.9946            f    6000    6000   232    58     0
      --         --     0.7252   397.2130            f    6000    6000   232    58     0

      --         --     0.6884   418.4701            f    6000    6000   240    60     0
      --         --     0.6913   416.6913            f    6000    6000   240    60     0
      --         --     0.6814   422.7921            f    6000    6000   240    60     0

      --         --     0.7451   386.6031            f    6000    6000   248    62     0
      --         --     0.7160   402.3510            f    6000    6000   248    62     0
      --         --     0.7134   403.7748            f    6000    6000   248    62     0

      --         --     0.7316   393.7586            f    6000    6000   256    64     0
      --         --     0.7278   395.8365            f    6000    6000   256    64     0
      --         --     0.7295   394.8882            f    6000    6000   256    64     0

      --         --     0.7289   395.2282            f    6000    6000   264    66     0
      --         --     0.7374   390.6600            f    6000    6000   264    66     0
      --         --     0.7325   393.2921            f    6000    6000   264    66     0

      --         --     0.7027   409.9604            f    6000    6000   272    68     0
      --         --     0.7062   407.9219            f    6000    6000   272    68     0
      --         --     0.7093   406.1135            f    6000    6000   272    68     0

      --         --     0.7271   396.1901            f    6000    6000   280    70     0
      --         --     0.7169   401.8153            f    6000    6000   280    70     0
      --         --     0.7263   396.6113            f    6000    6000   280    70     0

      --         --     0.6828   421.8845            f    6000    6000   288    72     0
      --         --     0.6920   416.2815            f    6000    6000   288    72     0
      --         --     0.7230   398.4131            f    6000    6000   288    72     0

      --         --     0.7140   403.4769            f    6000    6000   296    74     0
      --         --     0.7359   391.4578            f    6000    6000   296    74     0
      --         --     0.7129   404.0768            f    6000    6000   296    74     0

      --         --     0.6942   414.9637            f    6000    6000   304    76     0
      --         --     0.6903   417.3210            f    6000    6000   304    76     0
      --         --     0.7085   406.6037            f    6000    6000   304    76     0

      --         --     0.7163   402.1512            f    6000    6000   312    78     0
      --         --     0.7144   403.2198            f    6000    6000   312    78     0
      --         --     0.7239   397.9578            f    6000    6000   312    78     0

      --         --     0.6900   417.5031            f    6000    6000   320    80     0
      --         --     0.7058   408.1282            f    6000    6000   320    80     0
      --         --     0.6904   417.2635            f    6000    6000   320    80     0

      --         --     0.7188   400.7927            f    6000    6000   328    82     0
      --         --     0.7178   401.3008            f    6000    6000   328    82     0
      --         --     0.7172   401.6809            f    6000    6000   328    82     0

      --         --     0.6907   417.0790            f    6000    6000   336    84     0
      --         --     0.6924   416.0627            f    6000    6000   336    84     0
      --         --     0.6909   416.9461            f    6000    6000   336    84     0

      --         --     0.7188   400.7406            f    6000    6000   344    86     0
      --         --     0.7231   398.3797            f    6000    6000   344    86     0
      --         --     0.7194   400.4263            f    6000    6000   344    86     0

      --         --     0.7227   398.5998            f    6000    6000   352    88     0
      --         --     0.7244   397.6662            f    6000    6000   352    88     0
      --         --     0.7226   398.6704            f    6000    6000   352    88     0

      --         --     0.7329   393.0451            f    6000    6000   360    90     0
      --         --     0.7319   393.5998            f    6000    6000   360    90     0
      --         --     0.7337   392.6352            f    6000    6000   360    90     0

      --         --     0.7299   394.6707            f    6000    6000   368    92     0
      --         --     0.7322   393.4380            f    6000    6000   368    92     0
      --         --     0.7305   394.3272            f    6000    6000   368    92     0

      --         --     0.7563   380.8983            f    6000    6000   376    94     0
      --         --     0.7533   382.4085            f    6000    6000   376    94     0
      --         --     0.7531   382.5349            f    6000    6000   376    94     0

      --         --     1.4144   323.4031            f    7000    7000    96    24     0
      --         --     1.4204   322.0402            f    7000    7000    96    24     0
      --         --     1.4233   321.3886            f    7000    7000    96    24     0

      --         --     1.4974   305.4906            f    7000    7000   104    26     0
      --         --     1.4963   305.7052            f    7000    7000   104    26     0
      --         --     1.4935   306.2911            f    7000    7000   104    26     0

      --         --     1.3790   331.7152            f    7000    7000   112    28     0
      --         --     1.3856   330.1438            f    7000    7000   112    28     0
      --         --     1.3831   330.7297            f    7000    7000   112    28     0

      --         --     1.4054   325.4785            f    7000    7000   120    30     0
      --         --     1.4076   324.9683            f    7000    7000   120    30     0
      --         --     1.4074   325.0218            f    7000    7000   120    30     0

      --         --     1.3011   351.5612            f    7000    7000   128    32     0
      --         --     1.2842   356.2124            f    7000    7000   128    32     0
      --         --     1.2850   355.9692            f    7000    7000   128    32     0

      --         --     1.3214   346.1632            f    7000    7000   136    34     0
      --         --     1.3210   346.2638            f    7000    7000   136    34     0
      --         --     1.3262   344.9198            f    7000    7000   136    34     0

      --         --     1.1972   382.0907            f    7000    7000   144    36     0
      --         --     1.1961   382.4276            f    7000    7000   144    36     0
      --         --     1.1944   382.9745            f    7000    7000   144    36     0

      --         --     1.2491   366.2046            f    7000    7000   152    38     0
      --         --     1.2473   366.7361            f    7000    7000   152    38     0
      --         --     1.2497   366.0294            f    7000    7000   152    38     0

      --         --     1.1786   388.1187            f    7000    7000   160    40     0
      --         --     1.1779   388.3372            f    7000    7000   160    40     0
      --         --     1.1781   388.2691            f    7000    7000   160    40     0

      --         --     1.2119   377.4426            f    7000    7000   168    42     0
      --         --     1.2126   377.2428            f    7000    7000   168    42     0
      --         --     1.2312   371.5393            f    7000    7000   168    42     0

      --         --     1.1328   403.7980            f    7000    7000   176    44     0
      --         --     1.1432   400.1338            f    7000    7000   176    44     0
      --         --     1.1333   403.6291            f    7000    7000   176    44     0

      --         --     1.1825   386.8236            f    7000    7000   184    46     0
      --         --     1.1771   388.5925            f    7000    7000   184    46     0
      --         --     1.1764   388.8554            f    7000    7000   184    46     0

      --         --     1.1125   411.1904            f    7000    7000   192    48     0
      --         --     1.0990   416.2139            f    7000    7000   192    48     0
      --         --     1.1027   414.8117            f    7000    7000   192    48     0

      --         --     1.1954   382.6481            f    7000    7000   200    50     0
      --         --     1.1747   389.3948            f    7000    7000   200    50     0
      --         --     1.1623   393.5499            f    7000    7000   200    50     0

      --         --     1.1067   413.3432            f    7000    7000   208    52     0
      --         --     1.1174   409.3736            f    7000    7000   208    52     0
      --         --     1.1160   409.8887            f    7000    7000   208    52     0

      --         --     1.1540   396.4025            f    7000    7000   216    54     0
      --         --     1.1612   393.9216            f    7000    7000   216    54     0
      --         --     1.1628   393.3720            f    7000    7000   216    54     0

      --         --     1.0827   422.5055            f    7000    7000   224    56     0
      --         --     1.1232   407.2587            f    7000    7000   224    56     0
      --         --     1.1077   412.9528            f    7000    7000   224    56     0

      --         --     1.1221   407.6614            f    7000    7000   232    58     0
      --         --     1.1227   407.4520            f    7000    7000   232    58     0
      --         --     1.1330   403.7521            f    7000    7000   232    58     0

      --         --     1.0562   433.0905            f    7000    7000   240    60     0
      --         --     1.0689   427.9632            f    7000    7000   240    60     0
      --         --     1.0562   433.0832            f    7000    7000   240    60     0

      --         --     1.1107   411.8409            f    7000    7000   248    62     0
      --         --     1.1033   414.6032            f    7000    7000   248    62     0
      --         --     1.1039   414.3820            f    7000    7000   248    62     0

      --         --     1.1138   410.6852            f    7000    7000   256    64     0
      --         --     1.1107   411.8305            f    7000    7000   256    64     0
      --         --     1.1098   412.1856            f    7000    7000   256    64     0

      --         --     1.0982   416.5265            f    7000    7000   264    66     0
      --         --     1.0946   417.9147            f    7000    7000   264    66     0
      --         --     1.1049   414.0061            f    7000    7000   264    66     0

      --         --     1.1000   415.8621            f    7000    7000   272    68     0
      --         --     1.0574   432.6114            f    7000    7000   272    68     0
      --         --     1.0599   431.5834            f    7000    7000   272    68     0

      --         --     1.1062   413.5226            f    7000    7000   280    70     0
      --         --     1.1008   415.5271            f    7000    7000   280    70     0
      --         --     1.0969   417.0257            f    7000    7000   280    70     0

      --         --     1.0372   441.0083            f    7000    7000   288    72     0
      --         --     1.0441   438.1025            f    7000    7000   288    72     0
      --         --     1.0376   440.8593            f    7000    7000   288    72     0

      --         --     1.1213   407.9318            f    7000    7000   296    74     0
      --         --     1.0790   423.9261            f    7000    7000   296    74     0
      --         --     1.0749   425.5627            f    7000    7000   296    74     0

      --         --     1.0757   425.2298            f    7000    7000   304    76     0
      --         --     1.0611   431.0964            f    7000    7000   304    76     0
      --         --     1.0646   429.6927            f    7000    7000   304    76     0

      --         --     1.0938   418.1927            f    7000    7000   312    78     0
      --         --     1.0852   421.5109            f    7000    7000   312    78     0
      --         --     1.0914   419.1097            f    7000    7000   312    78     0

      --         --     1.0613   430.9986            f    7000    7000   320    80     0
      --         --     1.0768   424.8080            f    7000    7000   320    80     0
      --         --     1.0653   429.3976            f    7000    7000   320    80     0

      --         --     1.1066   413.3562            f    7000    7000   328    82     0
      --         --     1.0897   419.7914            f    7000    7000   328    82     0
      --         --     1.0888   420.1371            f    7000    7000   328    82     0

      --         --     1.0626   430.4858            f    7000    7000   336    84     0
      --         --     1.0648   429.5910            f    7000    7000   336    84     0
      --         --     1.0617   430.8657            f    7000    7000   336    84     0

      --         --     1.0802   423.4542            f    7000    7000   344    86     0
      --         --     1.0797   423.6514            f    7000    7000   344    86     0
      --         --     1.0779   424.3868            f    7000    7000   344    86     0

      --         --     1.0523   434.7009            f    7000    7000   352    88     0
      --         --     1.0525   434.6161            f    7000    7000   352    88     0
      --         --     1.0529   434.4408            f    7000    7000   352    88     0

      --         --     1.0905   419.4847            f    7000    7000   360    90     0
      --         --     1.0941   418.1037            f    7000    7000   360    90     0
      --         --     1.0941   418.0912            f    7000    7000   360    90     0

      --         --     1.0892   419.9753            f    7000    7000   368    92     0
      --         --     1.0827   422.5047            f    7000    7000   368    92     0
      --         --     1.0842   421.8933            f    7000    7000   368    92     0

      --         --     1.1085   412.6490            f    7000    7000   376    94     0
      --         --     1.1129   411.0099            f    7000    7000   376    94     0
      --         --     1.1109   411.7832            f    7000    7000   376    94     0

      --         --     2.1395   319.1432            f    8000    8000    96    24     0
      --         --     2.1472   317.9864            f    8000    8000    96    24     0
      --         --     2.1489   317.7439            f    8000    8000    96    24     0

      --         --     2.2363   305.3276            f    8000    8000   104    26     0
      --         --     2.2343   305.5943            f    8000    8000   104    26     0
      --         --     2.2302   306.1621            f    8000    8000   104    26     0

      --         --     2.0816   328.0107            f    8000    8000   112    28     0
      --         --     2.0761   328.8777            f    8000    8000   112    28     0
      --         --     2.0758   328.9381            f    8000    8000   112    28     0

      --         --     2.1147   322.8808            f    8000    8000   120    30     0
      --         --     2.1082   323.8818            f    8000    8000   120    30     0
      --         --     2.1058   324.2402            f    8000    8000   120    30     0

      --         --     1.9308   353.6356            f    8000    8000   128    32     0
      --         --     1.9284   354.0767            f    8000    8000   128    32     0
      --         --     1.9260   354.5067            f    8000    8000   128    32     0

      --         --     1.9764   345.4698            f    8000    8000   136    34     0
      --         --     1.9781   345.1722            f    8000    8000   136    34     0
      --         --     1.9931   342.5854            f    8000    8000   136    34     0

      --         --     1.7911   381.2150            f    8000    8000   144    36     0
      --         --     1.7869   382.1092            f    8000    8000   144    36     0
      --         --     1.7864   382.2140            f    8000    8000   144    36     0

      --         --     1.8523   368.6213            f    8000    8000   152    38     0
      --         --     1.8524   368.5987            f    8000    8000   152    38     0
      --         --     1.8519   368.7057            f    8000    8000   152    38     0

      --         --     1.7519   389.7356            f    8000    8000   160    40     0
      --         --     1.7545   389.1634            f    8000    8000   160    40     0
      --         --     1.7546   389.1537            f    8000    8000   160    40     0

      --         --     1.8107   377.0816            f    8000    8000   168    42     0
      --         --     1.8128   376.6557            f    8000    8000   168    42     0
      --         --     1.8207   375.0178            f    8000    8000   168    42     0

      --         --     1.7211   396.7196            f    8000    8000   176    44     0
      --         --     1.6958   402.6458            f    8000    8000   176    44     0
      --         --     1.6940   403.0733            f    8000    8000   176    44     0

      --         --     1.7513   389.8886            f    8000    8000   184    46     0
      --         --     1.8130   376.6132            f    8000    8000   184    46     0
      --         --     1.7527   389.5729            f    8000    8000   184    46     0

      --         --     1.6386   416.7056            f    8000    8000   192    48     0
      --         --     1.6418   415.8855            f    8000    8000   192    48     0
      --         --     1.6506   413.6585            f    8000    8000   192    48     0

      --         --     1.7118   398.8662            f    8000    8000   200    50     0
      --         --     1.7136   398.4579            f    8000    8000   200    50     0
      --         --     1.7138   398.4013            f    8000    8000   200    50     0

      --         --     1.6489   414.1001            f    8000    8000   208    52     0
      --         --     1.6502   413.7676            f    8000    8000   208    52     0
      --         --     1.6582   411.7632            f    8000    8000   208    52     0

      --         --     1.7163   397.8384            f    8000    8000   216    54     0
      --         --     1.7191   397.1700            f    8000    8000   216    54     0
      --         --     1.7168   397.7136            f    8000    8000   216    54     0

      --         --     1.5981   427.2671            f    8000    8000   224    56     0
      --         --     1.5965   427.6704            f    8000    8000   224    56     0
      --         --     1.5965   427.6924            f    8000    8000   224    56     0

      --         --     1.6622   410.7768            f    8000    8000   232    58     0
      --         --     1.6678   409.3947            f    8000    8000   232    58     0
      --         --     1.6563   412.2310            f    8000    8000   232    58     0

      --         --     1.5571   438.4936            f    8000    8000   240    60     0
      --         --     1.5766   433.0794            f    8000    8000   240    60     0
      --         --     1.5688   435.2469            f    8000    8000   240    60     0

      --         --     1.6196   421.5707            f    8000    8000   248    62     0
      --         --     1.6286   419.2621            f    8000    8000   248    62     0
      --         --     1.6329   418.1560            f    8000    8000   248    62     0

      --         --     1.6434   415.4726            f    8000    8000   256    64     0
      --         --     1.6526   413.1641            f    8000    8000   256    64     0
      --         --     1.6601   411.3003            f    8000    8000   256    64     0

      --         --     1.6289   419.1662            f    8000    8000   264    66     0
      --         --     1.6453   414.9959            f    8000    8000   264    66     0
      --         --     1.6449   415.0873            f    8000    8000   264    66     0

      --         --     1.5627   436.9197            f    8000    8000   272    68     0
      --         --     1.5617   437.2005            f    8000    8000   272    68     0
      --         --     1.5656   436.1312            f    8000    8000   272    68     0

      --         --     1.6009   426.4964            f    8000    8000   280    70     0
      --         --     1.5946   428.1986            f    8000    8000   280    70     0
      --         --     1.6003   426.6665            f    8000    8000   280    70     0

      --         --     1.5088   452.5441            f    8000    8000   288    72     0
      --         --     1.5123   451.5036            f    8000    8000   288    72     0
      --         --     1.5093   452.3807            f    8000    8000   288    72     0

      --         --     1.5710   434.6248            f    8000    8000   296    74     0
      --         --     1.5735   433.9243            f    8000    8000   296    74     0
      --         --     1.5683   435.3591            f    8000    8000   296    74     0

      --         --     1.5474   441.2538            f    8000    8000   304    76     0
      --         --     1.5419   442.8204            f    8000    8000   304    76     0
      --         --     1.5445   442.0817            f    8000    8000   304    76     0

      --         --     1.5753   433.4368            f    8000    8000   312    78     0
      --         --     1.5795   432.2930            f    8000    8000   312    78     0
      --         --     1.5783   432.6270            f    8000    8000   312    78     0

      --         --     1.5345   444.9586            f    8000    8000   320    80     0
      --         --     1.5403   443.2874            f    8000    8000   320    80     0
      --         --     1.5326   445.5082            f    8000    8000   320    80     0

      --         --     1.5908   429.2109            f    8000    8000   328    82     0
      --         --     1.6009   426.5128            f    8000    8000   328    82     0
      --         --     1.5913   429.0865            f    8000    8000   328    82     0

      --         --     1.5271   447.1084            f    8000    8000   336    84     0
      --         --     1.5212   448.8496            f    8000    8000   336    84     0
      --         --     1.5211   448.8845            f    8000    8000   336    84     0

      --         --     1.5867   430.3316            f    8000    8000   344    86     0
      --         --     1.5792   432.3713            f    8000    8000   344    86     0
      --         --     1.5910   429.1680            f    8000    8000   344    86     0

      --         --     1.5510   440.2231            f    8000    8000   352    88     0
      --         --     1.5432   442.4606            f    8000    8000   352    88     0
      --         --     1.5514   440.1044            f    8000    8000   352    88     0

      --         --     1.5993   426.9219            f    8000    8000   360    90     0
      --         --     1.5956   427.9245            f    8000    8000   360    90     0
      --         --     1.5929   428.6535            f    8000    8000   360    90     0

      --         --     1.5553   439.0151            f    8000    8000   368    92     0
      --         --     1.5572   438.4768            f    8000    8000   368    92     0
      --         --     1.5563   438.7272            f    8000    8000   368    92     0

      --         --     1.6205   421.3582            f    8000    8000   376    94     0
      --         --     1.6184   421.9070            f    8000    8000   376    94     0
      --         --     1.6206   421.3176            f    8000    8000   376    94     0

      --         --     3.0529   318.4370            f    9000    9000    96    24     0
      --         --     3.0890   314.7223            f    9000    9000    96    24     0
      --         --     3.0860   315.0250            f    9000    9000    96    24     0

      --         --     3.2009   303.7190            f    9000    9000   104    26     0
      --         --     3.2011   303.6929            f    9000    9000   104    26     0
      --         --     3.1986   303.9325            f    9000    9000   104    26     0

      --         --     2.9914   324.9875            f    9000    9000   112    28     0
      --         --     2.9880   325.3525            f    9000    9000   112    28     0
      --         --     2.9923   324.8828            f    9000    9000   112    28     0

      --         --     3.0227   321.6188            f    9000    9000   120    30     0
      --         --     3.0178   322.1380            f    9000    9000   120    30     0
      --         --     3.0151   322.4352            f    9000    9000   120    30     0

      --         --     2.7738   350.4807            f    9000    9000   128    32     0
      --         --     2.7699   350.9799            f    9000    9000   128    32     0
      --         --     2.7707   350.8756            f    9000    9000   128    32     0

      --         --     2.8372   342.6524            f    9000    9000   136    34     0
      --         --     2.8374   342.6237            f    9000    9000   136    34     0
      --         --     2.8353   342.8824            f    9000    9000   136    34     0

      --         --     2.5592   379.8664            f    9000    9000   144    36     0
      --         --     2.5835   376.2942            f    9000    9000   144    36     0
      --         --     2.5548   380.5205            f    9000    9000   144    36     0

      --         --     2.6646   364.8453            f    9000    9000   152    38     0
      --         --     2.6652   364.7682            f    9000    9000   152    38     0
      --         --     2.6649   364.8056            f    9000    9000   152    38     0

      --         --     2.5256   384.9265            f    9000    9000   160    40     0
      --         --     2.5257   384.9066            f    9000    9000   160    40     0
      --         --     2.5246   385.0818            f    9000    9000   160    40     0

      --         --     2.5932   374.8924            f    9000    9000   168    42     0
      --         --     2.5942   374.7459            f    9000    9000   168    42     0
      --         --     2.5956   374.5461            f    9000    9000   168    42     0

      --         --     2.4447   397.6676            f    9000    9000   176    44     0
      --         --     2.4442   397.7421            f    9000    9000   176    44     0
      --         --     2.4417   398.1514            f    9000    9000   176    44     0

      --         --     2.4985   389.0936            f    9000    9000   184    46     0
      --         --     2.5000   388.8671            f    9000    9000   184    46     0
      --         --     2.4980   389.1718            f    9000    9000   184    46     0

      --         --     2.3388   415.6682            f    9000    9000   192    48     0
      --         --     2.3387   415.6792            f    9000    9000   192    48     0
      --         --     2.3361   416.1533            f    9000    9000   192    48     0

      --         --     2.4497   396.8517            f    9000    9000   200    50     0
      --         --     2.4491   396.9534            f    9000    9000   200    50     0
      --         --     2.4496   396.8596            f    9000    9000   200    50     0

      --         --     2.3689   410.3815            f    9000    9000   208    52     0
      --         --     2.3667   410.7607            f    9000    9000   208    52     0
      --         --     2.3648   411.0904            f    9000    9000   208    52     0

      --         --     2.4388   398.6298            f    9000    9000   216    54     0
      --         --     2.4389   398.6040            f    9000    9000   216    54     0
      --         --     2.4392   398.5599            f    9000    9000   216    54     0

      --         --     2.2898   424.5533            f    9000    9000   224    56     0
      --         --     2.2860   425.2692            f    9000    9000   224    56     0
      --         --     2.2879   424.9120            f    9000    9000   224    56     0

      --         --     2.3578   412.3128            f    9000    9000   232    58     0
      --         --     2.3572   412.4159            f    9000    9000   232    58     0
      --         --     2.4349   399.2611            f    9000    9000   232    58     0

      --         --     2.2203   437.8548            f    9000    9000   240    60     0
      --         --     2.2183   438.2430            f    9000    9000   240    60     0
      --         --     2.2192   438.0683            f    9000    9000   240    60     0

      --         --     2.3077   421.2737            f    9000    9000   248    62     0
      --         --     2.2984   422.9648            f    9000    9000   248    62     0
      --         --     2.3008   422.5275            f    9000    9000   248    62     0

      --         --     2.3277   417.6507            f    9000    9000   256    64     0
      --         --     2.3284   417.5225            f    9000    9000   256    64     0
      --         --     2.3333   416.6494            f    9000    9000   256    64     0

      --         --     2.3192   419.1826            f    9000    9000   264    66     0
      --         --     2.3053   421.7052            f    9000    9000   264    66     0
      --         --     2.3421   415.0832            f    9000    9000   264    66     0

      --         --     2.2157   438.7569            f    9000    9000   272    68     0
      --         --     2.2140   439.1007            f    9000    9000   272    68     0
      --         --     2.2180   438.2977            f    9000    9000   272    68     0

      --         --     2.2799   426.4068            f    9000    9000   280    70     0
      --         --     2.2747   427.3772            f    9000    9000   280    70     0
      --         --     2.2901   424.5001            f    9000    9000   280    70     0

      --         --     2.1457   453.0850            f    9000    9000   288    72     0
      --         --     2.1425   453.7540            f    9000    9000   288    72     0
      --         --     2.1451   453.2091            f    9000    9000   288    72     0

      --         --     2.2214   437.6412            f    9000    9000   296    74     0
      --         --     2.2298   435.9782            f    9000    9000   296    74     0
      --         --     2.2328   435.4087            f    9000    9000   296    74     0

      --         --     2.1819   445.5631            f    9000    9000   304    76     0
      --         --     2.1778   446.4028            f    9000    9000   304    76     0
      --         --     2.1772   446.5128            f    9000    9000   304    76     0

      --         --     2.2286   436.2118            f    9000    9000   312    78     0
      --         --     2.2207   437.7734            f    9000    9000   312    78     0
