
  Status      Error       Time    Gflop/s       m       n    nb    ib  padA  mtpf  zerocol
      --         --     0.1552   115.9584    3000    3000   496    16     0     8       -1

      --         --     0.1557   115.5789    3000    3000   504    16     0     8       -1
      --         --     0.1463   123.0341    3000    3000   504    16     0     8       -1
      --         --     0.1503   119.6958    3000    3000   504    16     0     8       -1

      --         --     0.1616   263.9332    4000    4000   128    16     0     8       -1
      --         --     0.1653   257.9928    4000    4000   128    16     0     8       -1
      --         --     0.1635   260.9183    4000    4000   128    16     0     8       -1

      --         --     0.1589   268.4944    4000    4000   136    16     0     8       -1
      --         --     0.1577   270.4855    4000    4000   136    16     0     8       -1
      --         --     0.1608   265.3514    4000    4000   136    16     0     8       -1

      --         --     0.1584   269.3501    4000    4000   144    16     0     8       -1
      --         --     0.1539   277.1643    4000    4000   144    16     0     8       -1
      --         --     0.1594   267.6757    4000    4000   144    16     0     8       -1

      --         --     0.1616   263.9049    4000    4000   152    16     0     8       -1
      --         --     0.1602   266.2733    4000    4000   152    16     0     8       -1
      --         --     0.1600   266.6101    4000    4000   152    16     0     8       -1

      --         --     0.1606   265.5691    4000    4000   160    16     0     8       -1
      --         --     0.1608   265.2919    4000    4000   160    16     0     8       -1
      --         --     0.1623   262.8744    4000    4000   160    16     0     8       -1

      --         --     0.1623   262.7883    4000    4000   168    16     0     8       -1
      --         --     0.1602   266.2607    4000    4000   168    16     0     8       -1
      --         --     0.1635   260.9436    4000    4000   168    16     0     8       -1

      --         --     0.1654   257.9638    4000    4000   176    16     0     8       -1
      --         --     0.1666   256.1008    4000    4000   176    16     0     8       -1
      --         --     0.1660   256.9323    4000    4000   176    16     0     8       -1

      --         --     0.1640   260.1332    4000    4000   184    16     0     8       -1
      --         --     0.1647   259.0021    4000    4000   184    16     0     8       -1
      --         --     0.1646   259.1175    4000    4000   184    16     0     8       -1

      --         --     0.1670   255.4543    4000    4000   192    16     0     8       -1
      --         --     0.1666   256.0281    4000    4000   192    16     0     8       -1
      --         --     0.1759   242.4987    4000    4000   192    16     0     8       -1

      --         --     0.1819   234.4540    4000    4000   200    16     0     8       -1
      --         --     0.1769   241.1149    4000    4000   200    16     0     8       -1
      --         --     0.1817   234.8158    4000    4000   200    16     0     8       -1

      --         --     0.1865   228.7772    4000    4000   208    16     0     8       -1
      --         --     0.1899   224.6383    4000    4000   208    16     0     8       -1
      --         --     0.1985   214.8753    4000    4000   208    16     0     8       -1

      --         --     0.1832   232.8558    4000    4000   216    16     0     8       -1
      --         --     0.1961   217.5126    4000    4000   216    16     0     8       -1
      --         --     0.1892   225.4531    4000    4000   216    16     0     8       -1

      --         --     0.1937   220.2666    4000    4000   224    16     0     8       -1
      --         --     0.1840   231.8740    4000    4000   224    16     0     8       -1
      --         --     0.2141   199.2473    4000    4000   224    16     0     8       -1

      --         --     0.2433   175.3544    4000    4000   232    16     0     8       -1
      --         --     0.2510   169.9878    4000    4000   232    16     0     8       -1
      --         --     0.2461   173.3630    4000    4000   232    16     0     8       -1

      --         --     0.2490   171.3437    4000    4000   240    16     0     8       -1
      --         --     0.2556   166.9167    4000    4000   240    16     0     8       -1
      --         --     0.2616   163.0676    4000    4000   240    16     0     8       -1

      --         --     0.2579   165.4252    4000    4000   248    16     0     8       -1
      --         --     0.2487   171.5514    4000    4000   248    16     0     8       -1
      --         --     0.2579   165.4131    4000    4000   248    16     0     8       -1

      --         --     0.2774   153.7879    4000    4000   256    16     0     8       -1
      --         --     0.2541   167.8915    4000    4000   256    16     0     8       -1
      --         --     0.1847   230.9703    4000    4000   256    16     0     8       -1

      --         --     0.1811   235.5079    4000    4000   264    16     0     8       -1
      --         --     0.1787   238.7392    4000    4000   264    16     0     8       -1
      --         --     0.1790   238.3503    4000    4000   264    16     0     8       -1

      --         --     0.1789   238.4720    4000    4000   272    16     0     8       -1
      --         --     0.1767   241.4786    4000    4000   272    16     0     8       -1
      --         --     0.1797   237.3361    4000    4000   272    16     0     8       -1

      --         --     0.1816   234.8642    4000    4000   280    16     0     8       -1
      --         --     0.1792   237.9979    4000    4000   280    16     0     8       -1
      --         --     0.1805   236.3426    4000    4000   280    16     0     8       -1

      --         --     0.1862   229.0490    4000    4000   288    16     0     8       -1
      --         --     0.1845   231.1728    4000    4000   288    16     0     8       -1
      --         --     0.1824   233.8396    4000    4000   288    16     0     8       -1

      --         --     0.1804   236.4279    4000    4000   296    16     0     8       -1
      --         --     0.1792   237.9911    4000    4000   296    16     0     8       -1
      --         --     0.1768   241.3325    4000    4000   296    16     0     8       -1

      --         --     0.1901   224.4372    4000    4000   304    16     0     8       -1
      --         --     0.1879   226.9751    4000    4000   304    16     0     8       -1
      --         --     0.1888   225.9086    4000    4000   304    16     0     8       -1

      --         --     0.1879   227.0591    4000    4000   312    16     0     8       -1
      --         --     0.1850   230.6482    4000    4000   312    16     0     8       -1
      --         --     0.1825   233.6935    4000    4000   312    16     0     8       -1

      --         --     0.1861   229.2605    4000    4000   320    16     0     8       -1
      --         --     0.1851   230.4774    4000    4000   320    16     0     8       -1
      --         --     0.1863   228.9372    4000    4000   320    16     0     8       -1

      --         --     0.1885   226.3288    4000    4000   328    16     0     8       -1
      --         --     0.1909   223.4316    4000    4000   328    16     0     8       -1
      --         --     0.1869   228.1847    4000    4000   328    16     0     8       -1

      --         --     0.1885   226.3272    4000    4000   336    16     0     8       -1
      --         --     0.1888   225.9770    4000    4000   336    16     0     8       -1
      --         --     0.1959   217.7752    4000    4000   336    16     0     8       -1

      --         --     0.1901   224.3424    4000    4000   344    16     0     8       -1
      --         --     0.1880   226.8591    4000    4000   344    16     0     8       -1
      --         --     0.1914   222.9121    4000    4000   344    16     0     8       -1

      --         --     0.1890   225.7320    4000    4000   352    16     0     8       -1
      --         --     0.1967   216.8706    4000    4000   352    16     0     8       -1
      --         --     0.1917   222.5654    4000    4000   352    16     0     8       -1

      --         --     0.1954   218.3436    4000    4000   360    16     0     8       -1
      --         --     0.1937   220.2067    4000    4000   360    16     0     8       -1
      --         --     0.1954   218.2842    4000    4000   360    16     0     8       -1

      --         --     0.1958   217.8663    4000    4000   368    16     0     8       -1
      --         --     0.1978   215.6625    4000    4000   368    16     0     8       -1
      --         --     0.2069   206.1630    4000    4000   368    16     0     8       -1

      --         --     0.1993   214.0537    4000    4000   376    16     0     8       -1
      --         --     0.2048   208.2711    4000    4000   376    16     0     8       -1
      --         --     0.2010   212.2311    4000    4000   376    16     0     8       -1

      --         --     0.2057   207.3803    4000    4000   384    16     0     8       -1
      --         --     0.2109   202.3082    4000    4000   384    16     0     8       -1
      --         --     0.2154   198.0899    4000    4000   384    16     0     8       -1

      --         --     0.2247   189.8238    4000    4000   392    16     0     8       -1
      --         --     0.2161   197.4360    4000    4000   392    16     0     8       -1
      --         --     0.2264   188.4086    4000    4000   392    16     0     8       -1

      --         --     0.2168   196.7711    4000    4000   400    16     0     8       -1
      --         --     0.2166   196.9560    4000    4000   400    16     0     8       -1
      --         --     0.2147   198.6737    4000    4000   400    16     0     8       -1

      --         --     0.2187   195.0331    4000    4000   408    16     0     8       -1
      --         --     0.2221   192.0894    4000    4000   408    16     0     8       -1
      --         --     0.2271   187.8174    4000    4000   408    16     0     8       -1

      --         --     0.2220   192.1273    4000    4000   416    16     0     8       -1
      --         --     0.2227   191.5329    4000    4000   416    16     0     8       -1
      --         --     0.2196   194.2476    4000    4000   416    16     0     8       -1

      --         --     0.2134   199.8777    4000    4000   424    16     0     8       -1
      --         --     0.2184   195.3176    4000    4000   424    16     0     8       -1
      --         --     0.2264   188.4354    4000    4000   424    16     0     8       -1

      --         --     0.2206   193.3472    4000    4000   432    16     0     8       -1
      --         --     0.2388   178.6606    4000    4000   432    16     0     8       -1
      --         --     0.2242   190.3099    4000    4000   432    16     0     8       -1

      --         --     0.2453   173.9009    4000    4000   440    16     0     8       -1
      --         --     0.2333   182.8252    4000    4000   440    16     0     8       -1
      --         --     0.2255   189.1727    4000    4000   440    16     0     8       -1

      --         --     0.2268   188.1268    4000    4000   448    16     0     8       -1
      --         --     0.2350   181.5176    4000    4000   448    16     0     8       -1
      --         --     0.2393   178.2355    4000    4000   448    16     0     8       -1

      --         --     0.2372   179.8711    4000    4000   456    16     0     8       -1
      --         --     0.2196   194.2804    4000    4000   456    16     0     8       -1
      --         --     0.2198   194.0820    4000    4000   456    16     0     8       -1

      --         --     0.2225   191.7312    4000    4000   464    16     0     8       -1
      --         --     0.2296   185.7599    4000    4000   464    16     0     8       -1
      --         --     0.2324   183.5836    4000    4000   464    16     0     8       -1

      --         --     0.2257   189.0312    4000    4000   472    16     0     8       -1
      --         --     0.2281   186.9840    4000    4000   472    16     0     8       -1
      --         --     0.2448   174.2258    4000    4000   472    16     0     8       -1

      --         --     0.2785   153.1523    4000    4000   480    16     0     8       -1
      --         --     0.2560   166.6554    4000    4000   480    16     0     8       -1
      --         --     0.2642   161.4546    4000    4000   480    16     0     8       -1

      --         --     0.2577   165.5538    4000    4000   488    16     0     8       -1
      --         --     0.2801   152.3119    4000    4000   488    16     0     8       -1
      --         --     0.2907   146.7547    4000    4000   488    16     0     8       -1

      --         --     0.2762   154.4303    4000    4000   496    16     0     8       -1
      --         --     0.2702   157.8650    4000    4000   496    16     0     8       -1
      --         --     0.2882   148.0131    4000    4000   496    16     0     8       -1

      --         --     0.3361   126.9120    4000    4000   504    16     0     8       -1
      --         --     0.3444   123.8500    4000    4000   504    16     0     8       -1
      --         --     0.3427   124.4690    4000    4000   504    16     0     8       -1

      --         --     0.4054   205.5210    5000    5000   128    16     0     8       -1
      --         --     0.3879   214.8165    5000    5000   128    16     0     8       -1
      --         --     0.3872   215.1981    5000    5000   128    16     0     8       -1

      --         --     0.4003   208.1540    5000    5000   136    16     0     8       -1
      --         --     0.4038   206.3615    5000    5000   136    16     0     8       -1
      --         --     0.4009   207.8325    5000    5000   136    16     0     8       -1

      --         --     0.3906   213.2906    5000    5000   144    16     0     8       -1
      --         --     0.3940   211.4924    5000    5000   144    16     0     8       -1
      --         --     0.3820   218.0979    5000    5000   144    16     0     8       -1

      --         --     0.3848   216.5156    5000    5000   152    16     0     8       -1
      --         --     0.3801   219.1986    5000    5000   152    16     0     8       -1
      --         --     0.2791   298.5483    5000    5000   152    16     0     8       -1

      --         --     0.2596   320.9103    5000    5000   160    16     0     8       -1
      --         --     0.2636   316.1481    5000    5000   160    16     0     8       -1
      --         --     0.2610   319.2682    5000    5000   160    16     0     8       -1

      --         --     0.2608   319.5175    5000    5000   168    16     0     8       -1
      --         --     0.2605   319.8389    5000    5000   168    16     0     8       -1
      --         --     0.2640   315.6539    5000    5000   168    16     0     8       -1

      --         --     0.2606   319.7838    5000    5000   176    16     0     8       -1
      --         --     0.2677   311.2332    5000    5000   176    16     0     8       -1
      --         --     0.2660   313.1932    5000    5000   176    16     0     8       -1

      --         --     0.2718   306.5513    5000    5000   184    16     0     8       -1
      --         --     0.2726   305.6150    5000    5000   184    16     0     8       -1
      --         --     0.2681   310.7294    5000    5000   184    16     0     8       -1

      --         --     0.2726   305.6733    5000    5000   192    16     0     8       -1
      --         --     0.2708   307.7052    5000    5000   192    16     0     8       -1
      --         --     0.2708   307.6669    5000    5000   192    16     0     8       -1

      --         --     0.2759   302.0264    5000    5000   200    16     0     8       -1
      --         --     0.2684   310.4333    5000    5000   200    16     0     8       -1
      --         --     0.2704   308.1416    5000    5000   200    16     0     8       -1

      --         --     0.2790   298.6423    5000    5000   208    16     0     8       -1
      --         --     0.2800   297.5295    5000    5000   208    16     0     8       -1
      --         --     0.2796   297.9863    5000    5000   208    16     0     8       -1

      --         --     0.2781   299.6359    5000    5000   216    16     0     8       -1
      --         --     0.2778   299.9825    5000    5000   216    16     0     8       -1
      --         --     0.2777   300.0186    5000    5000   216    16     0     8       -1

      --         --     0.2830   294.4257    5000    5000   224    16     0     8       -1
      --         --     0.2819   295.5304    5000    5000   224    16     0     8       -1
      --         --     0.2810   296.5204    5000    5000   224    16     0     8       -1

      --         --     0.2803   297.2803    5000    5000   232    16     0     8       -1
      --         --     0.2807   296.7834    5000    5000   232    16     0     8       -1
      --         --     0.2785   299.1868    5000    5000   232    16     0     8       -1

      --         --     0.2857   291.6274    5000    5000   240    16     0     8       -1
      --         --     0.2821   295.3661    5000    5000   240    16     0     8       -1
      --         --     0.2816   295.9113    5000    5000   240    16     0     8       -1

      --         --     0.2818   295.7018    5000    5000   248    16     0     8       -1
      --         --     0.2859   291.4819    5000    5000   248    16     0     8       -1
      --         --     0.2866   290.7206    5000    5000   248    16     0     8       -1

      --         --     0.2986   279.0653    5000    5000   256    16     0     8       -1
      --         --     0.2973   280.2704    5000    5000   256    16     0     8       -1
      --         --     0.2959   281.5544    5000    5000   256    16     0     8       -1

      --         --     0.2873   290.0310    5000    5000   264    16     0     8       -1
      --         --     0.2838   293.6183    5000    5000   264    16     0     8       -1
      --         --     0.2824   295.0041    5000    5000   264    16     0     8       -1

      --         --     0.2888   288.4778    5000    5000   272    16     0     8       -1
      --         --     0.2865   290.8051    5000    5000   272    16     0     8       -1
      --         --     0.2872   290.1457    5000    5000   272    16     0     8       -1

      --         --     0.2955   281.9822    5000    5000   280    16     0     8       -1
      --         --     0.2891   288.1864    5000    5000   280    16     0     8       -1
      --         --     0.2891   288.1959    5000    5000   280    16     0     8       -1

      --         --     0.2908   286.5717    5000    5000   288    16     0     8       -1
      --         --     0.2872   290.1322    5000    5000   288    16     0     8       -1
      --         --     0.2856   291.7342    5000    5000   288    16     0     8       -1

      --         --     0.3032   274.7904    5000    5000   296    16     0     8       -1
      --         --     0.3028   275.1760    5000    5000   296    16     0     8       -1
      --         --     0.3007   277.1009    5000    5000   296    16     0     8       -1

      --         --     0.3067   271.6373    5000    5000   304    16     0     8       -1
      --         --     0.3192   261.0030    5000    5000   304    16     0     8       -1
      --         --     0.3354   248.4044    5000    5000   304    16     0     8       -1

      --         --     0.3423   243.4315    5000    5000   312    16     0     8       -1
      --         --     0.3284   253.7494    5000    5000   312    16     0     8       -1
      --         --     0.3476   239.7239    5000    5000   312    16     0     8       -1

      --         --     0.3525   236.4010    5000    5000   320    16     0     8       -1
      --         --     0.3258   255.7225    5000    5000   320    16     0     8       -1
      --         --     0.4467   186.5361    5000    5000   320    16     0     8       -1

      --         --     0.4632   179.8872    5000    5000   328    16     0     8       -1
      --         --     0.4619   180.4009    5000    5000   328    16     0     8       -1
      --         --     0.4462   186.7321    5000    5000   328    16     0     8       -1

      --         --     0.4567   182.4245    5000    5000   336    16     0     8       -1
      --         --     0.3477   239.6548    5000    5000   336    16     0     8       -1
      --         --     0.3138   265.5322    5000    5000   336    16     0     8       -1

      --         --     0.3109   268.0371    5000    5000   344    16     0     8       -1
      --         --     0.3053   272.8905    5000    5000   344    16     0     8       -1
      --         --     0.3097   269.0233    5000    5000   344    16     0     8       -1

      --         --     0.3164   263.3794    5000    5000   352    16     0     8       -1
      --         --     0.3091   269.5635    5000    5000   352    16     0     8       -1
      --         --     0.3113   267.6805    5000    5000   352    16     0     8       -1

      --         --     0.3172   262.6751    5000    5000   360    16     0     8       -1
      --         --     0.3184   261.6610    5000    5000   360    16     0     8       -1
      --         --     0.3194   260.8430    5000    5000   360    16     0     8       -1

      --         --     0.3240   257.1946    5000    5000   368    16     0     8       -1
      --         --     0.3168   262.9940    5000    5000   368    16     0     8       -1
      --         --     0.3305   252.0929    5000    5000   368    16     0     8       -1

      --         --     0.3474   239.8395    5000    5000   376    16     0     8       -1
      --         --     0.3395   245.4135    5000    5000   376    16     0     8       -1
      --         --     0.3387   246.0019    5000    5000   376    16     0     8       -1

      --         --     0.3623   229.9539    5000    5000   384    16     0     8       -1
      --         --     0.3944   211.2851    5000    5000   384    16     0     8       -1
      --         --     0.3796   219.4924    5000    5000   384    16     0     8       -1

      --         --     0.3953   210.7536    5000    5000   392    16     0     8       -1
      --         --     0.3794   219.5974    5000    5000   392    16     0     8       -1
      --         --     0.3808   218.7947    5000    5000   392    16     0     8       -1

      --         --     0.4854   171.6470    5000    5000   400    16     0     8       -1
      --         --     0.4965   167.8029    5000    5000   400    16     0     8       -1
      --         --     0.4777   174.4072    5000    5000   400    16     0     8       -1

      --         --     0.4746   175.5651    5000    5000   408    16     0     8       -1
      --         --     0.4913   169.5902    5000    5000   408    16     0     8       -1
      --         --     0.3641   228.8410    5000    5000   408    16     0     8       -1

      --         --     0.3634   229.2834    5000    5000   416    16     0     8       -1
      --         --     0.3390   245.7897    5000    5000   416    16     0     8       -1
      --         --     0.3385   246.1412    5000    5000   416    16     0     8       -1

      --         --     0.3270   254.8229    5000    5000   424    16     0     8       -1
      --         --     0.3324   250.6997    5000    5000   424    16     0     8       -1
      --         --     0.3384   246.2377    5000    5000   424    16     0     8       -1

      --         --     0.3298   252.6773    5000    5000   432    16     0     8       -1
      --         --     0.3267   255.0416    5000    5000   432    16     0     8       -1
      --         --     0.3347   248.9077    5000    5000   432    16     0     8       -1

      --         --     0.3403   244.8792    5000    5000   440    16     0     8       -1
      --         --     0.3343   249.2167    5000    5000   440    16     0     8       -1
      --         --     0.3342   249.2985    5000    5000   440    16     0     8       -1

      --         --     0.3486   239.0489    5000    5000   448    16     0     8       -1
      --         --     0.3543   235.1970    5000    5000   448    16     0     8       -1
      --         --     0.3418   243.7479    5000    5000   448    16     0     8       -1

      --         --     0.3422   243.4565    5000    5000   456    16     0     8       -1
      --         --     0.3434   242.6595    5000    5000   456    16     0     8       -1
      --         --     0.3438   242.3498    5000    5000   456    16     0     8       -1

      --         --     0.3460   240.8427    5000    5000   464    16     0     8       -1
      --         --     0.3423   243.4235    5000    5000   464    16     0     8       -1
      --         --     0.3402   244.9457    5000    5000   464    16     0     8       -1

      --         --     0.3402   244.9473    5000    5000   472    16     0     8       -1
      --         --     0.3384   246.1991    5000    5000   472    16     0     8       -1
      --         --     0.3350   248.7246    5000    5000   472    16     0     8       -1

      --         --     0.3440   242.2421    5000    5000   480    16     0     8       -1
      --         --     0.3487   238.9748    5000    5000   480    16     0     8       -1
      --         --     0.3467   240.3073    5000    5000   480    16     0     8       -1

      --         --     0.3530   236.0252    5000    5000   488    16     0     8       -1
      --         --     0.3603   231.2788    5000    5000   488    16     0     8       -1
      --         --     0.3530   236.0240    5000    5000   488    16     0     8       -1

      --         --     0.3619   230.2425    5000    5000   496    16     0     8       -1
      --         --     0.3658   227.7737    5000    5000   496    16     0     8       -1
      --         --     0.3557   234.2442    5000    5000   496    16     0     8       -1

      --         --     0.3688   225.9189    5000    5000   504    16     0     8       -1
      --         --     0.3617   230.3514    5000    5000   504    16     0     8       -1
      --         --     0.3634   229.2916    5000    5000   504    16     0     8       -1

      --         --     0.4216   341.5531    6000    6000   128    16     0     8       -1
      --         --     0.4313   333.8028    6000    6000   128    16     0     8       -1
      --         --     0.4300   334.8793    6000    6000   128    16     0     8       -1

      --         --     0.4161   346.0452    6000    6000   136    16     0     8       -1
      --         --     0.4235   339.9564    6000    6000   136    16     0     8       -1
      --         --     0.4207   342.2219    6000    6000   136    16     0     8       -1

      --         --     0.4194   343.2827    6000    6000   144    16     0     8       -1
      --         --     0.4125   349.0539    6000    6000   144    16     0     8       -1
      --         --     0.4206   342.3329    6000    6000   144    16     0     8       -1

      --         --     0.4222   341.0095    6000    6000   152    16     0     8       -1
      --         --     0.4182   344.3023    6000    6000   152    16     0     8       -1
      --         --     0.4162   345.9605    6000    6000   152    16     0     8       -1

      --         --     0.4202   342.6281    6000    6000   160    16     0     8       -1
      --         --     0.4363   330.0233    6000    6000   160    16     0     8       -1
      --         --     0.4411   326.3909    6000    6000   160    16     0     8       -1

      --         --     0.4075   353.2892    6000    6000   168    16     0     8       -1
      --         --     0.4128   348.8010    6000    6000   168    16     0     8       -1
      --         --     0.4142   347.6289    6000    6000   168    16     0     8       -1

      --         --     0.4124   349.1105    6000    6000   176    16     0     8       -1
      --         --     0.4163   345.8313    6000    6000   176    16     0     8       -1
      --         --     0.4156   346.4049    6000    6000   176    16     0     8       -1

      --         --     0.4127   348.8430    6000    6000   184    16     0     8       -1
      --         --     0.4048   355.7158    6000    6000   184    16     0     8       -1
      --         --     0.4134   348.2581    6000    6000   184    16     0     8       -1

      --         --     0.4053   355.2190    6000    6000   192    16     0     8       -1
      --         --     0.4066   354.1496    6000    6000   192    16     0     8       -1
      --         --     0.4347   331.2091    6000    6000   192    16     0     8       -1

      --         --     0.4105   350.7120    6000    6000   200    16     0     8       -1
      --         --     0.4053   355.2116    6000    6000   200    16     0     8       -1
      --         --     0.4136   348.1373    6000    6000   200    16     0     8       -1

      --         --     0.4353   330.7333    6000    6000   208    16     0     8       -1
      --         --     0.4189   343.6748    6000    6000   208    16     0     8       -1
      --         --     0.4118   349.6637    6000    6000   208    16     0     8       -1

      --         --     0.4052   355.3419    6000    6000   216    16     0     8       -1
      --         --     0.4148   347.0823    6000    6000   216    16     0     8       -1
      --         --     0.4069   353.8800    6000    6000   216    16     0     8       -1

      --         --     0.4121   349.3497    6000    6000   224    16     0     8       -1
      --         --     0.4147   347.2071    6000    6000   224    16     0     8       -1
      --         --     0.4204   342.4883    6000    6000   224    16     0     8       -1

      --         --     0.4227   340.6485    6000    6000   232    16     0     8       -1
      --         --     0.4176   344.7680    6000    6000   232    16     0     8       -1
      --         --     0.4179   344.5519    6000    6000   232    16     0     8       -1

      --         --     0.4161   346.0625    6000    6000   240    16     0     8       -1
      --         --     0.4168   345.4397    6000    6000   240    16     0     8       -1
      --         --     0.4206   342.2850    6000    6000   240    16     0     8       -1

      --         --     0.4288   335.8041    6000    6000   248    16     0     8       -1
      --         --     0.4240   339.5797    6000    6000   248    16     0     8       -1
      --         --     0.4249   338.8327    6000    6000   248    16     0     8       -1

      --         --     0.4496   320.2456    6000    6000   256    16     0     8       -1
      --         --     0.4465   322.4970    6000    6000   256    16     0     8       -1
      --         --     0.4454   323.2686    6000    6000   256    16     0     8       -1

      --         --     0.4264   337.6328    6000    6000   264    16     0     8       -1
      --         --     0.4242   339.3808    6000    6000   264    16     0     8       -1
      --         --     0.4262   337.8070    6000    6000   264    16     0     8       -1

      --         --     0.4525   318.2221    6000    6000   272    16     0     8       -1
      --         --     0.4542   317.0002    6000    6000   272    16     0     8       -1
      --         --     0.4716   305.2893    6000    6000   272    16     0     8       -1

      --         --     0.4546   316.7336    6000    6000   280    16     0     8       -1
      --         --     0.4508   319.3829    6000    6000   280    16     0     8       -1
      --         --     0.4513   319.0259    6000    6000   280    16     0     8       -1

      --         --     0.4496   320.2246    6000    6000   288    16     0     8       -1
      --         --     0.4412   326.3531    6000    6000   288    16     0     8       -1
      --         --     0.4416   326.0367    6000    6000   288    16     0     8       -1

      --         --     0.4430   325.0267    6000    6000   296    16     0     8       -1
      --         --     0.4486   320.9329    6000    6000   296    16     0     8       -1
      --         --     0.4441   324.2217    6000    6000   296    16     0     8       -1

      --         --     0.4511   319.1515    6000    6000   304    16     0     8       -1
      --         --     0.4449   323.6149    6000    6000   304    16     0     8       -1
      --         --     0.4471   322.0050    6000    6000   304    16     0     8       -1

      --         --     0.4391   327.9260    6000    6000   312    16     0     8       -1
      --         --     0.4451   323.4883    6000    6000   312    16     0     8       -1
      --         --     0.4483   321.1496    6000    6000   312    16     0     8       -1

      --         --     0.4470   322.1352    6000    6000   320    16     0     8       -1
      --         --     0.4498   320.0678    6000    6000   320    16     0     8       -1
      --         --     0.4564   315.4592    6000    6000   320    16     0     8       -1

      --         --     0.4551   316.3476    6000    6000   328    16     0     8       -1
      --         --     0.4504   319.6790    6000    6000   328    16     0     8       -1
      --         --     0.4558   315.9124    6000    6000   328    16     0     8       -1

      --         --     0.4623   311.4451    6000    6000   336    16     0     8       -1
      --         --     0.4583   314.1573    6000    6000   336    16     0     8       -1
      --         --     0.4600   312.9923    6000    6000   336    16     0     8       -1

      --         --     0.4634   310.6872    6000    6000   344    16     0     8       -1
      --         --     0.4572   314.9365    6000    6000   344    16     0     8       -1
      --         --     0.4693   306.8158    6000    6000   344    16     0     8       -1

      --         --     0.4786   300.8368    6000    6000   352    16     0     8       -1
      --         --     0.4878   295.1572    6000    6000   352    16     0     8       -1
      --         --     0.4776   301.4730    6000    6000   352    16     0     8       -1

      --         --     0.4635   310.6439    6000    6000   360    16     0     8       -1
      --         --     0.4642   310.1597    6000    6000   360    16     0     8       -1
      --         --     0.4690   306.9964    6000    6000   360    16     0     8       -1

      --         --     0.4695   306.6452    6000    6000   368    16     0     8       -1
      --         --     0.4732   304.2567    6000    6000   368    16     0     8       -1
      --         --     0.4686   307.2504    6000    6000   368    16     0     8       -1

      --         --     0.4792   300.4549    6000    6000   376    16     0     8       -1
      --         --     0.4703   306.1790    6000    6000   376    16     0     8       -1
      --         --     0.4725   304.7087    6000    6000   376    16     0     8       -1

      --         --     0.4688   307.1075    6000    6000   384    16     0     8       -1
      --         --     0.4722   304.9351    6000    6000   384    16     0     8       -1
      --         --     0.4808   299.4677    6000    6000   384    16     0     8       -1

      --         --     0.4922   292.5370    6000    6000   392    16     0     8       -1
      --         --     0.4883   294.8744    6000    6000   392    16     0     8       -1
      --         --     0.4861   296.2267    6000    6000   392    16     0     8       -1

      --         --     0.4877   295.2508    6000    6000   400    16     0     8       -1
      --         --     0.5053   284.9501    6000    6000   400    16     0     8       -1
      --         --     0.4895   294.1697    6000    6000   400    16     0     8       -1

      --         --     0.4845   297.1714    6000    6000   408    16     0     8       -1
      --         --     0.4819   298.7591    6000    6000   408    16     0     8       -1
      --         --     0.4862   296.1305    6000    6000   408    16     0     8       -1

      --         --     0.4919   292.6878    6000    6000   416    16     0     8       -1
      --         --     0.4818   298.8444    6000    6000   416    16     0     8       -1
      --         --     0.4844   297.2662    6000    6000   416    16     0     8       -1

      --         --     0.5065   284.2785    6000    6000   424    16     0     8       -1
      --         --     0.5056   284.7866    6000    6000   424    16     0     8       -1
      --         --     0.5049   285.1427    6000    6000   424    16     0     8       -1

      --         --     0.4926   292.3113    6000    6000   432    16     0     8       -1
      --         --     0.4986   288.7591    6000    6000   432    16     0     8       -1
      --         --     0.4907   293.4195    6000    6000   432    16     0     8       -1

      --         --     0.4918   292.7372    6000    6000   440    16     0     8       -1
      --         --     0.5014   287.1653    6000    6000   440    16     0     8       -1
      --         --     0.5165   278.7507    6000    6000   440    16     0     8       -1

      --         --     0.5294   271.9708    6000    6000   448    16     0     8       -1
      --         --     0.5170   278.5054    6000    6000   448    16     0     8       -1
      --         --     0.5351   269.0726    6000    6000   448    16     0     8       -1

      --         --     0.5312   271.0524    6000    6000   456    16     0     8       -1
      --         --     0.4952   290.7635    6000    6000   456    16     0     8       -1
      --         --     0.5090   282.8516    6000    6000   456    16     0     8       -1

      --         --     0.5166   278.6974    6000    6000   464    16     0     8       -1
      --         --     0.5146   279.7734    6000    6000   464    16     0     8       -1
      --         --     0.5055   284.8501    6000    6000   464    16     0     8       -1

      --         --     0.5227   275.4426    6000    6000   472    16     0     8       -1
      --         --     0.5022   286.6973    6000    6000   472    16     0     8       -1
      --         --     0.5102   282.2087    6000    6000   472    16     0     8       -1

      --         --     0.5089   282.9033    6000    6000   480    16     0     8       -1
      --         --     0.5093   282.6841    6000    6000   480    16     0     8       -1
      --         --     0.5210   276.3473    6000    6000   480    16     0     8       -1

      --         --     0.5306   271.3691    6000    6000   488    16     0     8       -1
      --         --     0.5228   275.3976    6000    6000   488    16     0     8       -1
      --         --     0.5066   284.1879    6000    6000   488    16     0     8       -1

      --         --     0.5316   270.8335    6000    6000   496    16     0     8       -1
